Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Honta,sedan,6,2007,,2012,"29,336 SAR",190262,21.11,2WD,standard,Makkah,6,2,Silver Color,individual,0
Geep,suv,4,2002,"152,128 SAR",2004,"94,950 SAR",45313,4.62,2WD,premium,Riyadh,5,3,Gray,individual,0
Wolksvagon,sedan,4,1994,,2001,"42,661 SAR",123915,12.37,2WD,PREMIUM,Riyadh,2,2,Black,company,0
Toyoda,suv,4,2000,"107,427 SAR",2008,"31,688 SAR",354815,10.24,4WD,STANDARD,Jeddah,5,3,Silver Color,individual,0
BeEmW,suv,4,2001,"127,838 SAR",2006,"59,678 SAR",50707,6.56,4WD,standard,Madinah,5,2,Color Black,individual,1
Nesshan,suv,4,2004,"80,752 SAR",2007,"50,365 SAR",63962,13.88,2WD,standard,Dhahran,12,2,Color Blue,individual,0
JournalMotors,sedan,6,1993,"60,616 SAR",1998,"29,944 SAR",99399,10010.0mpl,2WD,standard,Dammam,0,-2,Black,individual,0
Toyoda,suv,4,1994,,1997,"54,301 SAR",53061,13.91,2WD,standard,Madinah,4,3,White Color,individual,0
Honta,sedan,6,2003,,2005,"58,873 SAR",22970,18.14,2WD,premium,Riyadh,5,-5,White Color,individual,1
Nesshan,sedan,4,2001,,2002,"44,295 SAR",6530,28110.0mpl,2WD,standard,Dammam,4,-5,Gray Color,company,1
Huendae,crossover,4,1997,"67,487 SAR",1997,"53,035 SAR",877,23.71,4WD,standard,Madinah,4,3,White,individual,1
BeEmW,sedan,6,1996,"64,326 SAR",1999,"36,299 SAR",26681,5.77,2WD,standard,Riyadh,6,2,Silver,individual,0
Nesshan,suv,4,1997,,2001,"49,150 SAR",156671,15.84,4WD,STANDARD,Dhahran,7,2,Blue,individual,0
Toyoda,suv,6,2007,"102,833 SAR",2009,"82,011 SAR",69263,10.59,2WD,standard,Makkah,0,3,Color Blue,company,0
Nesshan,crossover,8,2006,"67,211 SAR",2010,"41,637 SAR",94292,9400.0mpl,2WD,standard,Riyadh,1,2,Red,individual,0
Honta,crossover,4,2005,,2011,"34,162 SAR",230532,19.06,2WD,standard,Dhahran,7,2,Black,individual,1
Shevy,sedan,4,2004,"75,368 SAR",2013,"18,365 SAR",401383,11.55,2WD,STANDARD,Madinah,9,2,Silver Color,individual,0
Shevy,sedan,8,2008,,2014,"41,850 SAR",128834,6.84,4WD,STANDARD,Riyadh,5,2,Color Black,company,0
JournalMotors,sedan,4,2003,,2008,"32,851 SAR",88223,8.25,2WD,standard,Makkah,11,-2,White,individual,0
JournalMotors,sedan,4,2003,"88,668 SAR",2009,"36,010 SAR",271841,10.39,4WD,standard,Jeddah,8,3,Gray,company,0
Fourd,suv,4,2006,"117,620 SAR",2011,"61,009 SAR",66498,3020.0mpl,2WD,standard,Makkah,1,1,Color Blue,individual,1
JournalMotors,suv,4,2001,,2009,"27,325 SAR",82233,8.94,2WD,standard,Dammam,5,-5,Red,company,0
Shevy,suv,4,1994,"92,742 SAR",1998,"46,783 SAR",40614,4900.0mpl,2WD,STANDARD,Madinah,8,1,White Color,individual,0
JournalMotors,suv,4,2002,"130,395 SAR",2008,"58,531 SAR",112340,7.6,4WD,STANDARD,Jeddah,7,3,White,company,1
Honta,suv,4,1996,"82,705 SAR",1998,"60,223 SAR",45957,10.14,4WD,standard,Jeddah,2,-3,Black,individual,0
JournalMotors,sedan,4,2007,,2013,"45,475 SAR",133482,7400.0mpl,2WD,premium,Makkah,8,4,Silver,company,0
Wolksvagon,sedan,4,2006,"67,211 SAR",2010,"47,882 SAR",30538,10.8,2WD,standard,Riyadh,1,-2,Black,individual,1
Nesshan,sedan,4,2002,,2006,"31,734 SAR",96626,22.18,2WD,STANDARD,Dhahran,7,3,White,individual,0
Shevy,sedan,6,2007,"134,369 SAR",2011,"67,782 SAR",73798,3.99,4WD,premium,Makkah,6,-3,Color Black,individual,0
Shevy,suv,4,2003,,2005,"65,719 SAR",74560,5070.0mpl,2WD,STANDARD,Dammam,4,2,White,individual,0
Shevy,crossover,4,2008,"97,897 SAR",2014,"48,826 SAR",110735,4.9,2WD,STANDARD,Makkah,2,3,Color Black,individual,1
Geep,suv,8,2005,"115,313 SAR",2010,"53,831 SAR",57746,2.78,2WD,standard,Makkah,5,1,Blue,individual,1
Huendae,sedan,8,2002,"62,093 SAR",2006,"38,466 SAR",84165,12.76,4WD,standard,Dhahran,3,1,White,individual,0
Toyoda,suv,6,2008,"104,890 SAR",2013,"59,274 SAR",45846,6.91,2WD,STANDARD,Riyadh,11,-3,Gray,company,1
Nesshan,crossover,4,1998,"80,310 SAR",2000,"60,942 SAR",38411,16.81,2WD,premium,Makkah,4,1,White,company,0
Fourd,crossover,4,2007,"95,978 SAR",2010,"57,169 SAR",132081,11.46,2WD,standard,Riyadh,3,-3,Gray Color,individual,0
Toyoda,crossover,4,2007,,2011,"81,661 SAR",143035,20610.0mpl,2WD,premium,Dhahran,0,-2,White Color,individual,0
Toyoda,sedan,8,1993,"51,956 SAR",1999,"26,887 SAR",100133,9.4,2WD,STANDARD,Jeddah,12,-3,Gray,individual,0
Honta,sedan,8,1999,"68,263 SAR",2000,"59,605 SAR",22849,15180.0mpl,2WD,premium,Riyadh,11,3,White,company,1
Fourd,sedan,6,1997,"78,735 SAR",2000,"46,651 SAR",63141,10400.0mpl,4WD,STANDARD,Dhahran,8,1,Red,individual,1
Toyoda,suv,4,1990,"73,440 SAR",1991,"64,186 SAR",39541,9.82,2WD,STANDARD,Dhahran,3,1,Black,individual,0
Wolksvagon,suv,4,2000,,2006,"48,644 SAR",140737,11.42,2WD,STANDARD,Madinah,5,2,Brown,individual,1
Honta,sedan,6,1996,"55,136 SAR",1998,"41,839 SAR",49159,18.72,4WD,standard,Makkah,4,2,Red Color,company,0
Masda,crossover,6,1997,"67,487 SAR",2002,"35,005 SAR",210556,13.96,4WD,STANDARD,Riyadh,3,3,Gray Color,individual,0
Toyoda,sedan,8,2000,,2000,"51,886 SAR",1006,11950.0mpl,2WD,standard,Madinah,0,-5,Brown,individual,1
JournalMotors,suv,4,2006,"117,620 SAR",2013,"47,768 SAR",259403,6980.0mpl,2WD,standard,Dammam,4,2,Red Color,individual,0
Fourd,suv,4,2006,,2010,"59,185 SAR",187299,2.54,2WD,standard,Madinah,4,-5,Blue,company,1
Shevy,suv,4,2000,"104,443 SAR",2001,"71,439 SAR",24899,7.59,2WD,standard,Dammam,7,2,Blue,individual,0
Fourd,sedan,4,2008,"81,581 SAR",2008,"50,221 SAR",1163,11020.0mpl,2WD,STANDARD,Jeddah,7,-2,White Color,individual,0
Huendae,sedan,8,2001,,2004,"41,859 SAR",150631,13840.0mpl,2WD,premium,Riyadh,9,3,Silver Color,individual,1
Fourd,sedan,4,2002,"72,441 SAR",2006,"38,370 SAR",47139,5.96,2WD,standard,Dammam,4,-3,Black,company,1
JournalMotors,crossover,4,2001,"102,271 SAR",2007,"48,578 SAR",123968,5620.0mpl,4WD,standard,Riyadh,3,3,Silver Color,individual,0
Toyoda,crossover,4,2006,"96,784 SAR",2007,"102,842 SAR",23635,15.84,4WD,standard,Jeddah,1,1,Blue,individual,1
Honta,suv,6,2003,,2011,"24,937 SAR",149002,8.4,2WD,STANDARD,Dammam,3,-3,Red,individual,0
Shevy,suv,4,2004,"135,663 SAR",2010,"67,661 SAR",80973,8.11,4WD,STANDARD,Dammam,2,3,Silver,individual,1
Honta,suv,4,2002,"130,395 SAR",2005,"90,363 SAR",53922,12.7,4WD,premium,Madinah,3,2,Black,individual,0
Toyoda,crossover,4,2000,"120,318 SAR",2004,"81,635 SAR",82687,14.42,4WD,premium,Madinah,2,-2,White Color,individual,0
JournalMotors,sedan,4,2005,,2012,"32,864 SAR",148582,4.45,2WD,standard,Dhahran,14,-2,Blue,individual,0
Huendae,crossover,6,1997,"78,735 SAR",2001,"48,654 SAR",149201,11.69,2WD,premium,Jeddah,3,1,Red,company,1
Wolksvagon,suv,6,1998,"120,465 SAR",2001,"86,404 SAR",27159,5970.0mpl,2WD,premium,Madinah,10,3,Black,individual,1
Toyoda,suv,4,2006,"100,817 SAR",2013,"54,781 SAR",78533,8890.0mpl,2WD,standard,Dammam,7,2,White,individual,1
Huendae,sedan,4,2002,"51,744 SAR",2004,"39,166 SAR",87546,24030.0mpl,2WD,standard,Riyadh,8,2,Brown,individual,1
Fourd,sedan,4,1995,"63,065 SAR",2000,"29,440 SAR",67246,8.53,2WD,STANDARD,Jeddah,5,-5,Red,individual,1
Shevy,crossover,4,2002,"146,043 SAR",2005,"82,412 SAR",30917,4.69,4WD,premium,Dhahran,13,3,White Color,individual,0
Honta,suv,8,1995,"67,569 SAR",2003,"20,113 SAR",99751,5.48,2WD,standard,Dhahran,8,-3,Silver,individual,1
Toyoda,sedan,6,2000,"71,618 SAR",2001,"65,229 SAR",19354,15.66,4WD,standard,Riyadh,7,2,White,individual,0
Fourd,crossover,4,2001,"119,316 SAR",2007,"51,007 SAR",73242,6430.0mpl,2WD,premium,Jeddah,6,2,Color Black,individual,0
Wolksvagon,suv,4,2002,"111,767 SAR",2008,"54,947 SAR",294740,13600.0mpl,4WD,STANDARD,Dammam,6,1,White Color,individual,0
Toyoda,suv,6,2000,,2008,"30,020 SAR",426120,8.86,4WD,STANDARD,Madinah,10,-3,Black,individual,0
Toyoda,sedan,6,1997,"67,487 SAR",2004,"34,837 SAR",278589,11420.0mpl,4WD,standard,Riyadh,7,2,Silver,individual,1
JournalMotors,crossover,4,1997,,1999,"54,602 SAR",42445,6.13,2WD,standard,Riyadh,3,2,Brown,individual,0
Huendae,suv,4,1993,"64,945 SAR",1999,"34,096 SAR",100103,11.94,2WD,STANDARD,Madinah,1,3,Brown,individual,0
Fourd,crossover,8,2007,"95,978 SAR",2015,"23,387 SAR",248023,4.93,2WD,standard,Madinah,12,2,Red,individual,0
Shevy,crossover,6,2004,"90,442 SAR",2007,"48,484 SAR",136038,3.75,2WD,standard,Dammam,6,1,Black,individual,0
Toyoda,sedan,6,1993,"51,956 SAR",1997,"35,252 SAR",73905,9.38,2WD,standard,Makkah,3,1,Black,company,0
Honta,crossover,4,2002,"62,093 SAR",2004,"49,474 SAR",14992,21.65,2WD,STANDARD,Makkah,6,2,Silver,individual,1
JournalMotors,sedan,4,2007,,2013,"32,482 SAR",234296,11.21,2WD,standard,Jeddah,6,-5,Gray,individual,0
Honta,sedan,8,1998,,2004,"22,586 SAR",143953,6950.0mpl,2WD,standard,Dammam,6,1,Color Black,company,0
Toyoda,suv,6,2003,"95,002 SAR",2006,"64,733 SAR",20453,12.08,2WD,standard,Dhahran,12,4,White,individual,1
Shevy,sedan,4,2007,"79,981 SAR",2013,"34,191 SAR",83621,8710.0mpl,2WD,STANDARD,Madinah,4,2,Black,individual,0
JournalMotors,suv,8,2002,,2008,"48,775 SAR",70822,3.83,2WD,standard,Riyadh,5,2,Gray,individual,1
BeEmW,suv,6,1999,,2004,"63,575 SAR",49172,4620.0mpl,2WD,PREMIUM,Makkah,6,4,Silver,individual,1
Toyoda,suv,4,2005,"138,376 SAR",2009,"80,274 SAR",161306,11.43,2WD,premium,Dhahran,7,-2,Brown,individual,0
Huendae,suv,4,1993,"77,935 SAR",2000,"40,915 SAR",93405,9.9,4WD,standard,Dammam,3,3,White Color,individual,0
Toyoda,suv,8,2001,"153,406 SAR",2007,"79,387 SAR",72032,5.51,4WD,premium,Riyadh,8,2,Silver,individual,0
Toyoda,suv,6,2004,"96,902 SAR",2010,"50,146 SAR",101524,9.59,2WD,standard,Madinah,12,2,Gray,individual,0
Nesshan,crossover,6,2004,,2009,"44,443 SAR",94401,11.95,2WD,premium,Jeddah,10,-5,Gray,individual,0
Honta,crossover,8,2003,,2008,"29,566 SAR",211312,10930.0mpl,2WD,STANDARD,Madinah,4,3,Gray,company,0
Masda,sedan,4,1991,"41,616 SAR",1997,"20,497 SAR",248427,20810.0mpl,2WD,standard,Jeddah,11,-3,Red,individual,1
Fourd,sedan,6,2000,"83,554 SAR",2000,"51,435 SAR",757,6.72,4WD,STANDARD,Madinah,4,3,White,individual,0
Shevy,crossover,4,2003,"88,668 SAR",2009,"36,010 SAR",71526,6.74,2WD,standard,Makkah,7,4,Gray,individual,0
Toyoda,sedan,4,1994,"52,995 SAR",1994,"46,073 SAR",1130,14.17,2WD,STANDARD,Makkah,1,-2,Silver Color,individual,1
BeEmW,suv,4,1999,"102,395 SAR",2003,"51,653 SAR",84046,3.29,2WD,standard,Riyadh,6,1,Color Black,company,0
Shevy,suv,4,2006,"141,144 SAR",2011,"62,752 SAR",83546,3.83,4WD,standard,Makkah,8,2,Color Black,company,0
Fourd,suv,4,2002,,2008,"58,840 SAR",236406,4.57,4WD,STANDARD,Dammam,1,1,White Color,individual,0
JournalMotors,sedan,6,2001,"99,430 SAR",2004,"62,342 SAR",53648,5920.0mpl,2WD,premium,Dammam,1,2,Brown,individual,0
Huendae,sedan,4,2002,"51,744 SAR",2002,"39,118 SAR",919,11.74,2WD,STANDARD,Makkah,3,-2,Silver Color,individual,0
Huendae,sedan,4,2007,"57,129 SAR",2013,"29,618 SAR",242100,19.33,2WD,standard,Riyadh,4,2,Black,company,1
Huendae,crossover,4,2005,"65,893 SAR",2010,"32,379 SAR",49261,12.82,2WD,standard,Madinah,7,2,Color Black,individual,0
JournalMotors,suv,6,2004,"113,052 SAR",2008,"60,197 SAR",36254,3.4,2WD,standard,Riyadh,2,4,Black,company,0
Toyoda,suv,4,1994,"95,392 SAR",1997,"68,420 SAR",53273,13.6,4WD,standard,Jeddah,5,-2,Color Black,individual,1
Mercetes,sedan,4,1995,"63,065 SAR",1997,"39,263 SAR",80932,11.27,2WD,standard,Jeddah,5,-3,Color Blue,company,1
Fourd,sedan,6,2006,"78,413 SAR",2012,"30,169 SAR",304546,9240.0mpl,2WD,standard,Madinah,8,-3,Black,individual,0
Honta,sedan,4,2005,"54,911 SAR",2011,"30,125 SAR",233646,19620.0mpl,2WD,standard,Jeddah,2,-5,White Color,individual,0
Honta,crossover,8,2007,,2011,"38,222 SAR",90442,10.81,2WD,STANDARD,Madinah,6,2,Silver,company,0
Wolksvagon,crossover,4,2008,"83,912 SAR",2014,"48,249 SAR",42346,10.94,2WD,standard,Madinah,2,2,Black,company,0
JournalMotors,sedan,6,2003,"88,668 SAR",2011,"22,686 SAR",257574,6.4,4WD,standard,Makkah,4,2,Gray Color,company,1
Toyoda,crossover,4,2008,"83,912 SAR",2013,"40,543 SAR",265124,10.24,2WD,STANDARD,Jeddah,9,4,Gray Color,individual,1
Toyoda,sedan,4,2005,"79,072 SAR",2008,"69,318 SAR",34094,15.58,4WD,STANDARD,Riyadh,1,3,Gray Color,individual,1
Toyoda,suv,4,2006,"141,144 SAR",2008,"118,490 SAR",14263,13400.0mpl,2WD,premium,Madinah,1,3,Black,individual,0
Honta,suv,8,2002,"93,139 SAR",2005,"60,995 SAR",58208,8.37,4WD,standard,Makkah,4,2,Red Color,individual,1
Huendae,suv,4,2008,"104,890 SAR",2014,"52,038 SAR",56955,14.8,4WD,standard,Madinah,6,2,Red Color,individual,1
Huendae,sedan,4,2004,"75,368 SAR",2007,"46,666 SAR",145230,19460.0mpl,2WD,premium,Jeddah,13,4,White,individual,0
Honta,suv,8,1996,"68,921 SAR",1999,"45,135 SAR",62136,4.51,2WD,standard,Riyadh,8,3,Brown,individual,1
Toyoda,suv,8,2001,,2003,"72,441 SAR",20362,5.77,2WD,STANDARD,Jeddah,7,-2,Gray,individual,1
Honta,sedan,6,1997,"46,866 SAR",2002,"22,972 SAR",205071,10.15,2WD,STANDARD,Dammam,5,1,Black,individual,1
Fourd,crossover,4,2008,,2016,"30,057 SAR",323167,5.38,4WD,standard,Makkah,8,1,Color Blue,individual,1
Shevy,sedan,4,2008,"81,581 SAR",2009,"55,801 SAR",19995,7.16,2WD,standard,Makkah,9,2,White,individual,0
Toyoda,crossover,4,2005,"110,701 SAR",2010,"53,621 SAR",257246,10170.0mpl,2WD,premium,Dammam,5,3,Black,individual,0
Nesshan,crossover,4,2001,"73,050 SAR",2007,"35,879 SAR",305370,19370.0mpl,4WD,standard,Makkah,7,2,Silver Color,individual,1
BeEmW,suv,4,1996,"162,102 SAR",2000,"81,772 SAR",91240,3.88,4WD,premium,Riyadh,6,2,Black,individual,0
Toyoda,sedan,4,2008,,2008,"87,543 SAR",1177,12.21,4WD,premium,Dammam,5,2,White,company,0
Huendae,sedan,6,2002,"51,744 SAR",2005,"32,192 SAR",135265,10.39,2WD,standard,Jeddah,5,2,Silver,individual,1
Nesshan,crossover,4,1993,,1998,"28,084 SAR",56347,16.51,2WD,standard,Makkah,8,-3,Black,company,0
Shevy,suv,4,2001,"127,838 SAR",2004,"71,958 SAR",118921,6.35,4WD,standard,Jeddah,10,2,Red,individual,1
JournalMotors,sedan,4,2006,"109,778 SAR",2006,"67,579 SAR",1057,5980.0mpl,2WD,premium,Riyadh,4,2,Silver Color,individual,0
Mercetes,crossover,4,2006,"94,096 SAR",2013,"42,237 SAR",53122,4.95,2WD,STANDARD,Riyadh,5,1,Red Color,individual,1
Toyoda,sedan,4,2007,"82,266 SAR",2011,"55,259 SAR",83628,16.23,4WD,standard,Madinah,10,-5,Silver,individual,0
Wolksvagon,crossover,4,2000,"71,618 SAR",2002,"56,816 SAR",39786,8.91,2WD,standard,Jeddah,6,2,Gray,individual,1
Shevy,crossover,4,1997,"78,735 SAR",2000,"44,319 SAR",107462,7.47,2WD,STANDARD,Riyadh,7,2,Blue,individual,1
JournalMotors,suv,6,2009,"174,747 SAR",2013,"88,151 SAR",34069,5.57,2WD,premium,Jeddah,4,-3,Silver,individual,0
Huendae,suv,4,2006,,2014,"29,038 SAR",279590,15.28,2WD,standard,Dammam,2,2,Color Black,company,1
Shevy,suv,4,2004,,2011,"48,329 SAR",162703,3.7,2WD,STANDARD,Riyadh,4,1,Black,individual,0
Honta,sedan,8,2004,,2007,"31,897 SAR",120380,10.82,2WD,standard,Riyadh,6,1,Blue,individual,0
Honta,crossover,4,2002,"74,511 SAR",2006,"41,128 SAR",214738,17.21,4WD,standard,Makkah,7,2,Red,individual,0
Honta,sedan,6,2004,,2012,"15,948 SAR",334987,17390.0mpl,2WD,standard,Dhahran,8,2,Red,company,0
Masda,crossover,4,1997,"56,239 SAR",1997,"40,390 SAR",1126,11.12,2WD,standard,Dammam,3,-2,Gray,individual,0
Masda,sedan,4,2005,,2014,"26,637 SAR",204440,16.96,2WD,premium,Riyadh,1,-2,Brown,individual,0
Nesshan,sedan,4,2001,"71,021 SAR",2005,"39,201 SAR",200871,16.42,2WD,premium,Makkah,7,2,White,individual,0
Toyoda,suv,4,1998,"86,046 SAR",2004,"44,417 SAR",276728,12.64,2WD,standard,Dammam,4,3,Gray,company,1
Nesshan,suv,4,1998,,2004,"47,432 SAR",108474,11.91,2WD,premium,Dammam,5,3,Color Black,individual,0
Fourd,sedan,6,2000,"69,628 SAR",2005,"30,956 SAR",58747,7.1,2WD,standard,Jeddah,4,2,Silver,company,0
Fourd,sedan,4,1995,"75,678 SAR",2001,"32,352 SAR",116691,8.71,4WD,STANDARD,Jeddah,6,2,White,company,0
JournalMotors,sedan,4,2001,,2001,"81,612 SAR",1131,7.13,4WD,premium,Dhahran,2,3,Silver,individual,0
Nesshan,suv,4,2000,"74,602 SAR",2004,"46,215 SAR",76470,11.21,2WD,standard,Madinah,1,1,Gray,individual,0
Fourd,suv,6,2003,"110,836 SAR",2011,"28,429 SAR",168009,3.82,2WD,standard,Dammam,5,2,Red,individual,0
JournalMotors,suv,6,2000,"104,443 SAR",2006,"44,649 SAR",102339,4.22,2WD,STANDARD,Madinah,4,-5,Red,individual,0
Masda,sedan,4,2000,"69,628 SAR",2004,"42,703 SAR",93263,19.88,2WD,premium,Riyadh,5,3,Silver Color,individual,0
Toyoda,suv,4,2004,"162,796 SAR",2008,"104,934 SAR",52345,12930.0mpl,4WD,premium,Madinah,1,4,Color Black,individual,0
Nesshan,suv,8,1993,,1997,"38,020 SAR",33628,9.12,2WD,STANDARD,Jeddah,11,3,Silver,individual,1
JournalMotors,sedan,4,1997,,2001,"33,097 SAR",84719,8.33,2WD,standard,Makkah,5,1,White Color,individual,0
Huendae,suv,4,2004,,2009,"39,681 SAR",104124,12.01,2WD,STANDARD,Makkah,9,-3,White,individual,0
Shevy,sedan,4,2001,,2004,"38,073 SAR",146016,8440.0mpl,2WD,standard,Dhahran,4,2,Gray,individual,0
Fourd,crossover,6,2006,"112,915 SAR",2012,"48,271 SAR",56798,6800.0mpl,4WD,STANDARD,Jeddah,8,3,Black,company,0
Honta,suv,4,2006,"84,014 SAR",2010,"52,046 SAR",95684,13.45,2WD,standard,Jeddah,3,2,Color Black,individual,0
Honta,sedan,8,1997,"46,866 SAR",2001,"26,130 SAR",45459,14.88,2WD,STANDARD,Makkah,9,-3,Gray,individual,0
Fourd,suv,8,2004,"189,928 SAR",2011,"81,194 SAR",77869,4.25,4WD,premium,Dammam,6,-5,Red,individual,0
JournalMotors,sedan,4,2002,"86,930 SAR",2006,"41,659 SAR",55457,7.45,4WD,STANDARD,Dhahran,10,4,Color Black,individual,0
Huendae,suv,8,1997,"118,103 SAR",2001,"72,981 SAR",193908,7370.0mpl,4WD,premium,Makkah,3,2,White,individual,1
Masda,sedan,6,2005,"54,911 SAR",2010,"29,981 SAR",103066,7870.0mpl,2WD,standard,Makkah,3,1,Gray Color,individual,0
JournalMotors,sedan,8,2006,"109,778 SAR",2011,"48,807 SAR",102260,5.2,2WD,premium,Dhahran,11,1,White,individual,0
Masda,sedan,4,2004,,2008,"36,685 SAR",83688,23.76,2WD,standard,Madinah,3,2,Red Color,company,0
Nesshan,sedan,6,2008,"58,272 SAR",2016,"17,263 SAR",358795,16.29,2WD,STANDARD,Dhahran,13,2,Black,individual,0
Honta,crossover,8,2002,"62,093 SAR",2005,"38,727 SAR",68241,6770.0mpl,2WD,standard,Jeddah,6,-3,Silver Color,individual,0
Fourd,suv,4,2006,,2010,"59,333 SAR",87105,7.82,2WD,STANDARD,Madinah,7,-3,Black,individual,0
Honta,sedan,4,2004,,2008,"42,021 SAR",69629,12.32,4WD,standard,Madinah,1,3,White Color,company,1
JournalMotors,sedan,4,2003,"73,890 SAR",2007,"37,273 SAR",36386,4770.0mpl,2WD,standard,Jeddah,10,3,Black,company,0
Huendae,suv,4,2003,"79,168 SAR",2009,"41,147 SAR",40946,15690.0mpl,2WD,standard,Riyadh,7,3,Red,individual,0
Wolksvagon,suv,6,2006,,2011,"68,367 SAR",53918,9.25,4WD,standard,Makkah,5,2,White,individual,1
Toyoda,suv,6,2006,,2014,"43,825 SAR",159245,12.93,4WD,standard,Dammam,3,-2,Gray Color,company,1
Nesshan,sedan,4,1995,"45,046 SAR",2000,"22,135 SAR",42242,14610.0mpl,2WD,standard,Makkah,8,3,Gray Color,individual,0
Fourd,sedan,4,2007,"79,981 SAR",2014,"34,191 SAR",76907,5.18,2WD,standard,Riyadh,7,2,Color Blue,individual,0
Nesshan,sedan,4,1998,,1999,"39,653 SAR",42057,29.56,2WD,standard,Jeddah,6,2,Gray,individual,1
Toyoda,crossover,4,2002,"74,511 SAR",2006,"50,050 SAR",88165,16120.000000000002mpl,2WD,standard,Dammam,5,-5,White,individual,0
Fourd,suv,4,2005,"115,313 SAR",2010,"56,964 SAR",52429,5.34,2WD,standard,Madinah,3,2,Silver,individual,0
Mercetes,sedan,4,2000,,2005,"34,396 SAR",97162,13.6,2WD,STANDARD,Madinah,3,1,Black,company,0
Huendae,crossover,4,2003,"63,334 SAR",2008,"35,946 SAR",35104,15.4,2WD,standard,Jeddah,12,3,Blue,individual,1
Toyoda,sedan,4,2005,"65,893 SAR",2010,"43,344 SAR",105600,20.86,2WD,standard,Makkah,2,2,Brown,individual,0
Honta,sedan,4,2003,"63,334 SAR",2009,"32,917 SAR",97013,16390.0mpl,4WD,standard,Riyadh,11,3,Color Black,individual,0
Masda,sedan,8,1994,"52,995 SAR",2000,"25,040 SAR",46991,8.26,4WD,standard,Dammam,9,2,White Color,individual,0
Huendae,sedan,6,1998,"47,803 SAR",2007,"15,735 SAR",392088,19.18,2WD,standard,Dammam,3,1,Brown,individual,0
Wolksvagon,crossover,8,2001,"73,050 SAR",2005,"49,564 SAR",65141,4.19,2WD,standard,Dammam,3,-2,Silver Color,company,0
Toyoda,crossover,4,2007,,2015,"31,219 SAR",91215,18.39,2WD,standard,Madinah,0,3,Color Black,individual,0
Fourd,sedan,4,1993,,1994,"41,461 SAR",6959,8.17,2WD,standard,Madinah,6,2,Silver Color,individual,0
Fourd,sedan,6,2008,"114,213 SAR",2011,"61,227 SAR",119745,7.14,2WD,premium,Makkah,5,3,White Color,individual,0
Toyoda,crossover,4,2007,"82,266 SAR",2015,"32,780 SAR",171804,16010.000000000002mpl,2WD,standard,Riyadh,0,1,Silver Color,company,1
Nesshan,sedan,6,1991,,1996,"22,495 SAR",51543,19510.0mpl,2WD,STANDARD,Madinah,10,2,White,individual,0
Honta,crossover,4,2000,,2008,"25,003 SAR",351203,14.72,2WD,premium,Dammam,2,3,White,individual,0
JournalMotors,suv,4,1997,"118,103 SAR",2001,"59,577 SAR",38942,7.46,4WD,standard,Dammam,9,3,Red,individual,0
Honta,sedan,8,2003,"52,779 SAR",2008,"27,232 SAR",67294,11.94,2WD,standard,Riyadh,4,-3,Black,individual,1
Masda,crossover,4,2000,,2005,"32,179 SAR",172769,18950.0mpl,2WD,standard,Dammam,11,3,White,company,1
JournalMotors,suv,4,2009,"149,783 SAR",2010,"102,195 SAR",40754,7.11,4WD,standard,Dammam,11,3,Silver Color,individual,1
BeEmW,sedan,6,2005,"76,875 SAR",2009,"38,682 SAR",170979,5.28,2WD,STANDARD,Dammam,4,1,Red,individual,1
BeEmW,suv,4,1999,,2001,"107,100 SAR",80361,8350.0mpl,4WD,PREMIUM,Madinah,12,1,White Color,company,1
JournalMotors,suv,8,2005,"138,376 SAR",2009,"69,803 SAR",47713,3490.0mpl,4WD,standard,Madinah,11,1,Silver,individual,0
Toyoda,suv,4,2000,"150,398 SAR",2005,"80,944 SAR",107159,8.8,4WD,premium,Dhahran,9,-5,Color Blue,individual,0
Huendae,crossover,4,1999,"81,916 SAR",2003,"50,239 SAR",88578,22.37,2WD,premium,Jeddah,5,3,White,individual,0
Fourd,sedan,4,2003,,2008,"32,851 SAR",88851,7.64,2WD,standard,Jeddah,7,-3,Gray Color,company,0
Honta,sedan,4,2000,"69,628 SAR",2005,"43,909 SAR",102020,19130.0mpl,2WD,PREMIUM,Makkah,3,3,Black,individual,1
BeEmW,crossover,4,1998,"80,310 SAR",2003,"35,705 SAR",37348,11.19,2WD,standard,Riyadh,5,-2,White,individual,0
Fourd,sedan,6,2007,"79,981 SAR",2010,"42,876 SAR",113608,6.44,2WD,standard,Jeddah,6,2,Black,individual,0
Wolksvagon,suv,4,2002,"111,767 SAR",2007,"66,836 SAR",93394,7.39,4WD,STANDARD,Makkah,1,3,Silver,individual,0
JournalMotors,suv,4,2002,"182,553 SAR",2008,"77,846 SAR",259524,6.92,4WD,premium,Riyadh,7,3,Silver Color,individual,1
JournalMotors,sedan,8,2005,"92,251 SAR",2009,"46,419 SAR",198726,2980.0mpl,4WD,standard,Dhahran,8,2,Red Color,individual,1
Shevy,suv,4,2008,,2009,"93,002 SAR",23303,6.16,2WD,STANDARD,Makkah,1,2,Silver,individual,0
Masda,suv,4,1994,"79,493 SAR",2001,"37,560 SAR",161507,11450.0mpl,4WD,standard,Riyadh,9,-2,Red,company,0
Masda,sedan,8,2001,"50,729 SAR",2002,"42,612 SAR",18556,9.31,2WD,STANDARD,Dhahran,3,-5,Blue,individual,0
