Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
JournalMotors,sedan,4,2007,"79,981 SAR",2012,"35,559 SAR",46147,8.4,2WD,standard,Madinah,9,3,White,individual,0
Shevy,suv,6,2001,"106,532 SAR",2008,"48,072 SAR",263879,3.77,2WD,standard,Jeddah,0,3,Brown,individual,0
Fourd,suv,8,2004,"189,928 SAR",2010,"77,134 SAR",287591,3.78,4WD,premium,Madinah,8,2,Silver,individual,0
Wolksvagon,suv,4,2005,"118,608 SAR",2013,"34,986 SAR",318190,13.91,4WD,standard,Riyadh,7,3,Silver,individual,0
JournalMotors,sedan,6,2000,"69,628 SAR",2005,"30,956 SAR",30476,6.73,2WD,standard,Madinah,6,3,Black,individual,0
JournalMotors,suv,4,1995,"94,597 SAR",1995,"61,145 SAR",856,7.45,2WD,standard,Madinah,12,3,Black,individual,1
BeEmW,suv,4,2004,"189,928 SAR",2010,"81,194 SAR",113340,8.01,4WD,premium,Riyadh,5,1,White,individual,0
Toyoda,suv,4,1996,"115,787 SAR",1996,"86,284 SAR",864,12.42,2WD,premium,Makkah,7,2,White,individual,0
Shevy,sedan,4,2007,"134,369 SAR",2010,"84,249 SAR",54852,8.18,4WD,premium,Madinah,3,1,Red,individual,0
JournalMotors,suv,4,2006,"141,144 SAR",2014,"36,203 SAR",165323,5.02,4WD,standard,Makkah,4,1,Silver,individual,0
Huendae,sedan,8,2001,"50,729 SAR",2005,"28,213 SAR",150932,10.82,2WD,standard,Dhahran,7,2,Gray,individual,1
JournalMotors,sedan,6,1999,"68,263 SAR",2004,"30,349 SAR",99788,6.93,2WD,standard,Dhahran,6,2,Blue,individual,0
Huendae,suv,4,2000,"74,602 SAR",2006,"43,082 SAR",130663,15.6,2WD,standard,Makkah,1,1,Silver,individual,0
Toyoda,sedan,4,2007,"68,555 SAR",2011,"48,607 SAR",140023,22.67,2WD,standard,Jeddah,1,2,White,individual,0
Nesshan,suv,4,1996,"82,705 SAR",2003,"41,032 SAR",163120,11.32,4WD,standard,Jeddah,9,2,Gray,company,1
Fourd,suv,4,2001,"127,838 SAR",2007,"54,650 SAR",110283,7.23,4WD,standard,Dammam,4,1,Blue,individual,0
Huendae,suv,4,1998,"86,046 SAR",2004,"47,432 SAR",131133,12.13,4WD,standard,Riyadh,3,2,Black,individual,1
Fourd,crossover,4,1999,"81,916 SAR",2004,"36,419 SAR",58123,11.03,2WD,standard,Riyadh,5,3,Silver,individual,0
Nesshan,sedan,4,1996,"45,947 SAR",2002,"21,709 SAR",124961,11.79,2WD,standard,Makkah,10,1,Gray,individual,0
Fourd,sedan,6,1999,"81,916 SAR",2003,"43,388 SAR",90695,10.57,4WD,standard,Makkah,10,2,White,individual,1
Huendae,suv,8,2006,"84,014 SAR",2012,"41,681 SAR",122424,5.33,2WD,standard,Makkah,7,2,Black,individual,1
Honta,crossover,4,2005,"65,893 SAR",2011,"32,691 SAR",69359,13.07,2WD,standard,Jeddah,4,2,Gray,individual,1
JournalMotors,suv,6,1999,"102,395 SAR",2002,"57,781 SAR",26278,6.97,2WD,standard,Madinah,9,3,White,individual,0
Huendae,sedan,8,2002,"51,744 SAR",2007,"26,571 SAR",36185,17.05,2WD,standard,Dhahran,5,4,Gray,individual,0
BeEmW,crossover,4,2005,"110,701 SAR",2009,"55,843 SAR",71516,7.62,4WD,standard,Dhahran,6,2,White,individual,0
Huendae,suv,8,2007,"119,972 SAR",2009,"82,762 SAR",24912,8.81,2WD,premium,Riyadh,10,3,Blue,individual,0
Huendae,sedan,4,2003,"63,334 SAR",2004,"52,536 SAR",19133,17.06,4WD,standard,Madinah,4,4,Blue,individual,1
Fourd,crossover,8,1993,"87,287 SAR",1999,"35,449 SAR",243693,2.72,4WD,standard,Dhahran,6,2,Red,company,0
Shevy,suv,6,2008,"205,585 SAR",2017,"55,662 SAR",370452,4.12,4WD,premium,Dammam,1,2,Gray,individual,0
Fourd,suv,8,2004,"113,052 SAR",2011,"48,329 SAR",51529,3.25,2WD,standard,Makkah,6,3,Black,individual,0
Wolksvagon,sedan,8,1995,"54,055 SAR",1999,"31,358 SAR",171716,7.13,2WD,standard,Dhahran,9,1,Gray,individual,0
JournalMotors,crossover,4,1994,"103,871 SAR",2002,"31,083 SAR",103854,9.63,2WD,premium,Riyadh,3,2,Gray,company,1
Toyoda,crossover,4,1999,"117,959 SAR",2003,"83,196 SAR",93130,15.29,4WD,premium,Makkah,5,1,Gray,company,1
Nesshan,suv,8,1997,"70,299 SAR",2001,"37,235 SAR",167672,6.98,2WD,standard,Jeddah,7,1,White,individual,0
Honta,suv,4,2008,"87,408 SAR",2015,"43,365 SAR",143383,10.94,2WD,standard,Riyadh,4,1,Black,individual,1
Nesshan,sedan,4,2003,"63,334 SAR",2007,"38,745 SAR",182511,19.59,4WD,standard,Madinah,6,3,Red,individual,1
Nesshan,sedan,4,1999,"48,759 SAR",2005,"25,342 SAR",57646,24.79,2WD,standard,Makkah,7,3,Silver,individual,0
Honta,crossover,8,2005,"65,893 SAR",2011,"31,056 SAR",208499,8.4,2WD,standard,Riyadh,4,2,Silver,individual,1
Toyoda,sedan,8,2003,"63,334 SAR",2006,"48,070 SAR",58086,7.92,2WD,standard,Riyadh,3,2,Black,individual,0
Geep,suv,6,1995,"94,597 SAR",2003,"23,050 SAR",362817,3.29,2WD,standard,Riyadh,9,1,Silver,individual,0
Mercetes,sedan,4,2006,"78,413 SAR",2007,"59,593 SAR",9196,12.61,2WD,standard,Dammam,1,2,Black,individual,0
Honta,sedan,6,2005,"54,911 SAR",2010,"29,981 SAR",30661,13.64,2WD,standard,Dammam,1,3,Gray,individual,0
Toyoda,suv,6,2001,"91,313 SAR",2006,"54,468 SAR",81318,9.69,2WD,standard,Madinah,3,4,White,company,1
JournalMotors,suv,6,1999,"102,395 SAR",2000,"73,540 SAR",22696,6.05,2WD,standard,Makkah,6,2,White,individual,1
JournalMotors,crossover,6,1996,"77,191 SAR",2002,"36,665 SAR",60396,7.13,2WD,standard,Dhahran,3,1,Black,individual,0
Toyoda,suv,6,2008,"125,868 SAR",2011,"81,681 SAR",130941,7.49,4WD,standard,Dammam,6,2,Silver,individual,0
Toyoda,sedan,4,1995,"64,866 SAR",1997,"49,009 SAR",11583,11.23,4WD,standard,Madinah,5,2,White,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2013,"18,365 SAR",362707,9.83,2WD,standard,Riyadh,12,3,Red,individual,0
Toyoda,sedan,8,1992,"61,125 SAR",1996,"35,459 SAR",192447,8.67,4WD,standard,Riyadh,8,2,Gray,individual,0
Huendae,suv,6,2005,"82,367 SAR",2007,"56,820 SAR",23998,10.69,2WD,standard,Dammam,7,2,White,individual,0
Huendae,sedan,4,2003,"52,779 SAR",2009,"27,431 SAR",62486,15.6,2WD,standard,Dhahran,8,2,Black,individual,0
JournalMotors,suv,8,1998,"100,387 SAR",2001,"56,648 SAR",28516,3.11,2WD,standard,Dammam,4,1,Black,individual,0
Honta,sedan,4,2007,"95,978 SAR",2009,"76,473 SAR",18371,19.07,4WD,premium,Jeddah,4,2,Red,individual,1
Honta,suv,4,2005,"82,367 SAR",2009,"43,627 SAR",32429,9.24,2WD,standard,Jeddah,4,4,Black,individual,0
Toyoda,sedan,8,1998,"68,837 SAR",2002,"42,035 SAR",88035,10.3,4WD,standard,Riyadh,5,3,Gray,individual,0
Mercetes,crossover,4,2005,"154,982 SAR",2009,"82,524 SAR",197327,8.77,4WD,premium,Dhahran,3,2,Silver,individual,0
Shevy,sedan,6,2001,"71,021 SAR",2008,"33,734 SAR",136398,6.14,2WD,standard,Riyadh,3,1,Silver,individual,0
Honta,sedan,4,1993,"43,297 SAR",1994,"37,806 SAR",18613,22.37,2WD,standard,Madinah,10,2,Silver,company,1
JournalMotors,suv,6,2004,"113,052 SAR",2010,"48,329 SAR",102067,4.23,2WD,standard,Madinah,4,2,Silver,individual,0
Honta,sedan,8,2002,"72,441 SAR",2008,"37,936 SAR",47595,10.38,2WD,premium,Jeddah,2,4,Gray,individual,1
Honta,suv,4,2005,"115,313 SAR",2009,"71,436 SAR",73469,10.95,2WD,premium,Dhahran,3,1,Brown,individual,0
Nesshan,crossover,4,2006,"80,653 SAR",2014,"26,675 SAR",165810,14.55,4WD,standard,Riyadh,0,3,Silver,individual,1
Honta,sedan,8,1998,"47,803 SAR",2002,"31,094 SAR",76963,7.47,2WD,standard,Dhahran,3,1,Black,individual,1
Nesshan,sedan,4,2001,"50,729 SAR",2004,"36,543 SAR",60855,18.46,2WD,standard,Riyadh,6,3,Gray,individual,1
JournalMotors,suv,4,2006,"117,620 SAR",2009,"66,372 SAR",65340,6.1,2WD,standard,Riyadh,4,1,Blue,company,0
JournalMotors,suv,4,2000,"146,220 SAR",2001,"111,127 SAR",12932,4.84,2WD,premium,Riyadh,0,3,Blue,company,0
JournalMotors,suv,4,2004,"135,663 SAR",2005,"92,793 SAR",22365,6.7,4WD,standard,Dammam,7,3,Black,company,0
Toyoda,sedan,4,2003,"76,001 SAR",2011,"23,663 SAR",294365,14.85,4WD,standard,Jeddah,3,4,Red,individual,0
Shevy,suv,8,2006,"141,144 SAR",2011,"62,752 SAR",107908,1.71,4WD,standard,Riyadh,11,2,Silver,individual,0
Honta,sedan,8,2007,"57,129 SAR",2013,"29,992 SAR",135257,13.61,2WD,standard,Madinah,2,1,Gray,company,0
Honta,sedan,6,1997,"56,239 SAR",2003,"30,691 SAR",70821,22.14,4WD,standard,Makkah,8,2,Silver,individual,1
Wolksvagon,suv,6,2004,"96,902 SAR",2008,"53,403 SAR",188119,5.4,2WD,standard,Dhahran,9,4,Black,individual,0
Geep,sedan,4,2001,"71,021 SAR",2005,"34,035 SAR",177233,11.53,2WD,standard,Dammam,6,2,Black,individual,0
Fourd,crossover,4,2002,"146,043 SAR",2008,"62,277 SAR",205255,10.38,4WD,premium,Dhahran,6,3,White,individual,1
Toyoda,sedan,4,1998,"57,364 SAR",2003,"34,303 SAR",48845,11.38,2WD,standard,Dhahran,3,2,Gray,company,0
JournalMotors,sedan,6,2002,"72,441 SAR",2007,"33,817 SAR",90966,4.92,2WD,standard,Jeddah,6,1,Red,individual,1
Nesshan,suv,4,1999,"73,139 SAR",2004,"34,143 SAR",104881,10.83,2WD,standard,Dhahran,5,4,White,individual,0
JournalMotors,crossover,4,2000,"100,265 SAR",2009,"25,717 SAR",109898,6.66,4WD,standard,Dammam,10,3,White,company,0
Masda,crossover,4,2005,"65,893 SAR",2006,"57,536 SAR",11040,18.85,2WD,standard,Madinah,13,1,Black,individual,1
Honta,suv,4,1996,"68,921 SAR",2002,"30,936 SAR",206438,14.96,2WD,standard,Dhahran,4,2,White,individual,0
Mercetes,suv,8,2006,"164,668 SAR",2013,"73,915 SAR",115916,3.42,2WD,premium,Dhahran,4,2,White,company,1
Shevy,sedan,4,2006,"94,096 SAR",2009,"55,753 SAR",55062,8.79,4WD,standard,Dhahran,9,3,Black,individual,1
Nesshan,sedan,4,1992,"71,313 SAR",1994,"53,979 SAR",81161,17.54,4WD,premium,Madinah,7,2,Black,company,1
Shevy,suv,8,2000,"104,443 SAR",2005,"46,435 SAR",88844,4.02,2WD,standard,Madinah,6,2,Black,individual,0
JournalMotors,crossover,4,1998,"112,434 SAR",2005,"53,406 SAR",162638,5.58,2WD,premium,Dhahran,1,1,Black,individual,0
Toyoda,suv,8,2008,"104,890 SAR",2012,"71,167 SAR",80030,6.79,2WD,standard,Madinah,2,1,Gray,individual,0
BeEmW,suv,4,1998,"100,387 SAR",2006,"24,461 SAR",355880,4.91,2WD,standard,Jeddah,9,2,Black,individual,0
Fourd,crossover,4,1996,"77,191 SAR",2000,"41,102 SAR",72134,8.05,2WD,standard,Dhahran,3,4,Gray,individual,0
JournalMotors,suv,4,2006,"117,620 SAR",2008,"73,228 SAR",90853,5.89,2WD,standard,Jeddah,6,2,Silver,individual,1
JournalMotors,sedan,8,2002,"72,441 SAR",2009,"29,420 SAR",282952,4.15,2WD,standard,Madinah,10,1,Silver,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2008,"31,208 SAR",213942,7.73,2WD,standard,Riyadh,14,2,Gray,individual,0
Nesshan,sedan,6,2000,"49,734 SAR",2003,"30,794 SAR",123581,16.71,2WD,standard,Dhahran,9,4,White,individual,0
Toyoda,suv,6,2004,"135,663 SAR",2006,"97,375 SAR",70564,10.46,2WD,premium,Madinah,5,2,Gray,company,0
Fourd,sedan,6,2006,"78,413 SAR",2009,"42,036 SAR",116077,3.55,2WD,standard,Riyadh,4,1,White,individual,0
Toyoda,crossover,6,2003,"76,001 SAR",2004,"62,928 SAR",20053,10.02,2WD,standard,Dhahran,5,2,Black,individual,0
Huendae,suv,4,2006,"84,014 SAR",2010,"46,842 SAR",66258,14.35,2WD,standard,Jeddah,5,2,Blue,individual,0
Honta,suv,6,1998,"71,705 SAR",2005,"33,880 SAR",138183,14.45,2WD,standard,Makkah,4,2,Silver,individual,0
Huendae,sedan,4,2001,"60,875 SAR",2005,"37,334 SAR",56915,25.83,4WD,standard,Dhahran,6,2,White,individual,0
Masda,sedan,6,1997,"46,866 SAR",2004,"22,144 SAR",122026,8.51,2WD,standard,Dhahran,8,2,Gray,individual,0
Shevy,suv,4,1997,"118,103 SAR",2000,"66,645 SAR",23421,4.47,4WD,standard,Jeddah,10,3,White,individual,0
Toyoda,sedan,8,2000,"59,681 SAR",2006,"30,884 SAR",123900,9.96,2WD,standard,Dhahran,4,2,Blue,individual,0
Toyoda,sedan,4,1999,"70,214 SAR",2006,"37,970 SAR",123444,16.21,4WD,standard,Makkah,4,4,Silver,individual,0
Huendae,suv,6,2004,"113,052 SAR",2004,"73,074 SAR",1151,12.52,2WD,premium,Dammam,5,4,Black,company,0
Shevy,crossover,4,2002,"86,930 SAR",2008,"37,162 SAR",38273,8.6,2WD,standard,Riyadh,4,1,Black,individual,0
Nesshan,crossover,4,1991,"59,927 SAR",1993,"50,527 SAR",35672,20.38,4WD,standard,Dammam,0,2,White,company,0
Shevy,sedan,4,1992,"83,198 SAR",1996,"39,870 SAR",177134,7.96,2WD,premium,Dhahran,5,2,Blue,individual,0
JournalMotors,sedan,4,1992,"71,313 SAR",1998,"30,486 SAR",103269,6.63,4WD,standard,Dhahran,9,2,White,individual,0
Honta,sedan,6,2007,"57,129 SAR",2012,"30,803 SAR",52013,17.99,2WD,standard,Jeddah,13,4,Gray,individual,1
Geep,sedan,4,2002,"101,418 SAR",2002,"69,369 SAR",929,5.23,2WD,premium,Riyadh,2,3,Blue,company,0
Fourd,suv,4,2004,"158,274 SAR",2005,"102,846 SAR",35148,4.47,2WD,premium,Makkah,5,3,White,individual,0
Masda,suv,4,2002,"77,616 SAR",2008,"38,710 SAR",40347,8.84,2WD,standard,Madinah,2,4,Gray,individual,0
Huendae,suv,8,2007,"119,972 SAR",2013,"56,686 SAR",111508,8.34,2WD,premium,Dhahran,5,3,White,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2008,"34,494 SAR",90812,5.94,2WD,standard,Riyadh,9,3,Silver,individual,1
Shevy,sedan,8,1998,"93,695 SAR",2004,"40,054 SAR",98268,7.71,2WD,premium,Jeddah,4,1,Silver,individual,0
Masda,sedan,4,2006,"56,009 SAR",2009,"34,932 SAR",48984,9.27,2WD,standard,Makkah,9,1,White,individual,0
Shevy,suv,4,2006,"141,144 SAR",2015,"38,013 SAR",121038,6.22,4WD,standard,Madinah,13,2,Black,individual,1
JournalMotors,suv,8,1994,"129,839 SAR",2003,"37,004 SAR",182957,3.5,2WD,premium,Makkah,3,2,Black,individual,0
Shevy,suv,4,2004,"113,052 SAR",2008,"57,029 SAR",94107,7.41,2WD,standard,Dhahran,4,2,Gray,individual,0
Honta,crossover,4,2005,"65,893 SAR",2008,"38,837 SAR",152021,14.11,2WD,standard,Dhahran,6,1,Blue,individual,1
Fourd,sedan,4,2003,"73,890 SAR",2012,"18,952 SAR",140094,9.25,2WD,standard,Jeddah,6,3,Gray,individual,0
Shevy,sedan,4,2000,"69,628 SAR",2004,"39,026 SAR",83832,5.57,2WD,standard,Jeddah,0,2,Blue,company,0
Shevy,crossover,4,1993,"122,202 SAR",1995,"72,458 SAR",83034,6.31,4WD,premium,Dammam,5,3,White,individual,0
Toyoda,sedan,4,2004,"77,522 SAR",2008,"52,072 SAR",44244,15.27,4WD,standard,Madinah,5,1,White,individual,0
Honta,suv,4,1991,"62,424 SAR",1994,"40,685 SAR",113382,15.34,2WD,standard,Riyadh,10,2,Black,company,0
Toyoda,suv,4,2005,"98,840 SAR",2011,"46,034 SAR",302396,14.48,2WD,standard,Madinah,12,2,Gray,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2007,"57,502 SAR",46243,19.55,2WD,standard,Riyadh,6,2,Black,individual,1
Nesshan,sedan,4,1999,"48,759 SAR",2005,"21,886 SAR",259697,11.06,2WD,standard,Jeddah,5,2,Blue,company,0
JournalMotors,sedan,6,2002,"121,702 SAR",2005,"65,242 SAR",148466,5.67,4WD,premium,Madinah,8,2,Gray,individual,0
JournalMotors,sedan,4,2003,"88,668 SAR",2010,"42,117 SAR",92148,8.92,4WD,standard,Jeddah,1,3,Black,company,0
JournalMotors,sedan,4,2007,"95,978 SAR",2012,"44,805 SAR",92676,10.52,4WD,standard,Jeddah,7,2,Black,individual,1
Toyoda,suv,4,1996,"115,787 SAR",2003,"56,923 SAR",75685,8.86,2WD,premium,Madinah,8,4,Brown,individual,0
Toyoda,suv,6,1993,"77,935 SAR",2001,"22,931 SAR",332671,11.87,2WD,standard,Makkah,5,4,White,individual,1
Toyoda,suv,8,2007,"102,833 SAR",2015,"33,703 SAR",309991,6.6,2WD,standard,Dhahran,3,2,Red,individual,0
JournalMotors,sedan,4,2008,"114,213 SAR",2011,"71,611 SAR",31088,10.26,2WD,premium,Riyadh,3,2,Blue,individual,0
Wolksvagon,sedan,6,2005,"79,072 SAR",2008,"53,879 SAR",28768,5.48,4WD,standard,Dhahran,10,4,Silver,company,1
Nesshan,suv,4,2001,"76,094 SAR",2007,"35,954 SAR",51835,13.5,2WD,standard,Dammam,5,2,Red,individual,0
Honta,suv,4,2003,"79,168 SAR",2008,"45,387 SAR",40392,7.88,2WD,standard,Makkah,3,2,White,individual,1
Toyoda,sedan,8,2005,"65,893 SAR",2008,"42,760 SAR",30330,11.49,2WD,standard,Riyadh,9,4,Red,individual,0
Fourd,sedan,4,2006,"94,096 SAR",2014,"24,135 SAR",72354,7.01,4WD,standard,Riyadh,6,2,Brown,company,0
Geep,crossover,6,1996,"92,630 SAR",1998,"57,815 SAR",38926,5.6,4WD,standard,Dammam,5,2,Red,company,0
Fourd,suv,4,2005,"193,727 SAR",2010,"86,131 SAR",73141,4.02,4WD,premium,Dammam,9,2,Black,individual,0
Shevy,suv,6,1998,"100,387 SAR",2002,"48,108 SAR",176532,5.22,2WD,standard,Dhahran,12,3,Gray,individual,0
Fourd,sedan,4,2006,"78,413 SAR",2014,"20,112 SAR",172858,4.16,2WD,standard,Madinah,8,3,Blue,company,0
Fourd,sedan,4,1991,"58,262 SAR",1997,"23,661 SAR",223345,3.59,2WD,standard,Dhahran,11,3,Gray,individual,0
Nesshan,suv,6,2001,"91,313 SAR",2002,"69,032 SAR",20081,8.0,4WD,standard,Makkah,6,3,Gray,company,0
Honta,sedan,8,1993,"60,616 SAR",1997,"37,551 SAR",82452,8.67,2WD,premium,Jeddah,3,1,Silver,individual,0
JournalMotors,suv,6,2006,"141,144 SAR",2014,"36,203 SAR",108595,7.2,4WD,standard,Dammam,6,1,Gray,company,0
Honta,suv,4,2002,"108,662 SAR",2010,"30,805 SAR",188535,8.35,2WD,premium,Makkah,10,2,Red,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2009,"38,225 SAR",131158,10.97,2WD,standard,Riyadh,4,3,Black,individual,0
Shevy,suv,4,2003,"186,204 SAR",2007,"98,627 SAR",81895,4.08,4WD,premium,Madinah,8,1,White,company,1
Shevy,suv,4,1999,"102,395 SAR",2003,"49,070 SAR",76548,4.23,2WD,standard,Riyadh,11,4,Brown,individual,0
Shevy,sedan,4,1999,"68,263 SAR",2001,"47,340 SAR",46169,8.74,2WD,standard,Madinah,3,2,Black,individual,0
JournalMotors,crossover,4,2001,"85,225 SAR",2006,"39,785 SAR",43747,7.16,2WD,standard,Riyadh,8,1,Black,individual,1
Mercetes,sedan,8,2003,"88,668 SAR",2005,"52,575 SAR",69068,7.08,4WD,standard,Makkah,8,2,Blue,individual,0
JournalMotors,suv,8,2001,"106,532 SAR",2008,"43,265 SAR",290567,2.61,2WD,standard,Madinah,7,2,Silver,company,0
Nesshan,sedan,4,2002,"72,441 SAR",2006,"44,317 SAR",91584,21.6,2WD,premium,Makkah,10,4,Red,company,1
Shevy,sedan,4,1999,"68,263 SAR",2002,"36,594 SAR",63791,5.13,2WD,standard,Dammam,11,4,White,company,0
Nesshan,suv,4,1995,"67,569 SAR",1999,"37,673 SAR",83765,9.92,2WD,standard,Dammam,5,1,Gray,company,0
Shevy,crossover,4,2000,"83,554 SAR",2005,"37,148 SAR",50684,3.63,2WD,standard,Riyadh,6,1,Black,individual,0
Toyoda,sedan,4,1997,"56,239 SAR",2003,"29,103 SAR",53076,9.82,2WD,standard,Dammam,12,3,Blue,individual,0
Fourd,sedan,4,2008,"81,581 SAR",2011,"48,593 SAR",140882,4.99,2WD,standard,Jeddah,3,3,White,individual,0
Geep,suv,4,2008,"146,846 SAR",2012,"86,422 SAR",90698,6.39,4WD,standard,Makkah,3,2,Red,individual,1
Huendae,suv,6,2000,"74,602 SAR",2003,"46,529 SAR",66509,9.77,2WD,standard,Riyadh,5,2,White,company,0
JournalMotors,suv,4,2006,"164,668 SAR",2010,"83,066 SAR",39073,3.3,2WD,premium,Dhahran,6,3,Blue,individual,0
Huendae,suv,4,2007,"85,694 SAR",2011,"58,396 SAR",31413,15.32,2WD,standard,Jeddah,2,3,Black,company,0
Fourd,sedan,6,2003,"88,668 SAR",2009,"39,800 SAR",100253,5.63,4WD,standard,Riyadh,7,3,Blue,individual,1
Mercetes,crossover,4,2007,"115,173 SAR",2008,"74,839 SAR",34230,4.3,4WD,standard,Dhahran,11,1,Silver,company,0
Toyoda,sedan,6,2001,"85,225 SAR",2005,"57,246 SAR",70328,15.23,2WD,premium,Madinah,5,1,Red,individual,0
Shevy,sedan,6,2006,"131,734 SAR",2014,"35,479 SAR",151614,5.42,4WD,premium,Makkah,4,2,Blue,individual,1
Toyoda,sedan,6,2004,"64,601 SAR",2009,"34,768 SAR",56648,13.01,2WD,standard,Dhahran,7,1,White,individual,0
Masda,suv,8,2003,"79,168 SAR",2009,"37,406 SAR",123457,7.93,2WD,standard,Jeddah,4,2,White,individual,0
Mercetes,suv,4,2000,"125,332 SAR",2005,"55,722 SAR",100946,5.72,4WD,standard,Riyadh,12,2,White,individual,0
Honta,suv,8,2004,"96,902 SAR",2010,"43,496 SAR",240437,7.78,4WD,standard,Makkah,10,3,White,company,0
Toyoda,crossover,4,1994,"106,839 SAR",1999,"54,625 SAR",207008,13.03,4WD,premium,Dhahran,6,1,Blue,individual,0
Wolksvagon,crossover,4,2006,"96,784 SAR",2007,"80,137 SAR",9449,7.65,4WD,standard,Makkah,8,3,Gray,individual,0
Nesshan,sedan,6,2003,"73,890 SAR",2010,"38,792 SAR",136864,13.9,2WD,premium,Dammam,2,2,White,individual,0
Fourd,sedan,6,2002,"72,441 SAR",2008,"29,420 SAR",202181,4.95,2WD,standard,Makkah,4,1,Gray,company,0
Nesshan,crossover,4,2001,"85,225 SAR",2007,"42,282 SAR",53409,13.88,2WD,premium,Madinah,7,3,Red,individual,1
Mercetes,sedan,6,2003,"73,890 SAR",2009,"35,097 SAR",115365,9.45,2WD,standard,Dammam,2,1,Black,individual,0
Fourd,suv,4,2000,"104,443 SAR",2001,"64,473 SAR",36151,5.05,2WD,standard,Dhahran,6,4,White,individual,0
Masda,sedan,4,2002,"86,930 SAR",2008,"45,181 SAR",115382,18.63,4WD,premium,Dhahran,4,3,Black,individual,0
BeEmW,suv,8,2007,"143,967 SAR",2014,"58,468 SAR",324891,5.15,4WD,standard,Jeddah,4,3,Silver,individual,0
JournalMotors,suv,6,2004,"189,928 SAR",2006,"118,543 SAR",21072,3.52,4WD,premium,Makkah,4,2,Silver,individual,0
Toyoda,suv,4,2004,"96,902 SAR",2008,"62,460 SAR",185536,9.17,2WD,standard,Dammam,1,1,Blue,individual,0
Huendae,sedan,4,2006,"94,096 SAR",2008,"71,403 SAR",18366,17.71,4WD,premium,Madinah,8,3,Silver,individual,0
Toyoda,sedan,4,2004,"90,442 SAR",2007,"71,356 SAR",59837,16.05,2WD,premium,Madinah,11,1,Gray,company,1
Masda,suv,8,1999,"73,139 SAR",2001,"50,454 SAR",26539,5.26,2WD,standard,Dhahran,11,1,Blue,individual,0
Honta,suv,6,2007,"85,694 SAR",2013,"36,542 SAR",293514,9.32,2WD,standard,Dhahran,8,4,Blue,individual,0
Fourd,sedan,4,1995,"75,678 SAR",1995,"46,587 SAR",990,8.82,4WD,standard,Riyadh,7,2,Silver,individual,0
Toyoda,sedan,4,1999,"70,214 SAR",2004,"37,789 SAR",102777,12.98,4WD,standard,Makkah,10,2,Gray,company,0
Fourd,suv,8,1993,"90,924 SAR",1997,"53,511 SAR",31008,3.83,2WD,standard,Makkah,2,3,Silver,individual,1
Shevy,crossover,4,2007,"115,173 SAR",2011,"61,326 SAR",134036,6.54,4WD,standard,Madinah,1,2,White,individual,0
Huendae,sedan,8,1991,"58,262 SAR",1994,"34,521 SAR",118891,9.53,2WD,premium,Riyadh,8,1,White,individual,0
Toyoda,sedan,6,2000,"59,681 SAR",2001,"54,357 SAR",7226,17.21,2WD,standard,Madinah,8,1,Blue,individual,0
Nesshan,sedan,8,2000,"69,628 SAR",2007,"34,544 SAR",119655,14.88,2WD,premium,Dammam,6,3,Black,individual,1
Geep,suv,4,1995,"113,517 SAR",1998,"67,260 SAR",18787,5.31,4WD,standard,Dammam,10,2,Black,individual,1
Shevy,crossover,4,2003,"124,136 SAR",2008,"52,431 SAR",218446,8.62,2WD,premium,Madinah,7,1,Silver,individual,0
JournalMotors,suv,4,2003,"155,170 SAR",2009,"69,651 SAR",134078,3.34,2WD,premium,Riyadh,5,2,Black,company,1
Wolksvagon,crossover,4,2004,"77,522 SAR",2010,"38,111 SAR",267392,13.86,2WD,standard,Jeddah,4,2,Black,company,0
Huendae,crossover,8,1995,"75,678 SAR",1999,"44,303 SAR",42183,10.97,2WD,premium,Makkah,4,2,Black,individual,1
JournalMotors,suv,6,2007,"119,972 SAR",2010,"67,700 SAR",25435,3.58,2WD,standard,Madinah,6,3,Black,company,0
Masda,suv,4,2006,"84,014 SAR",2012,"39,696 SAR",141831,10.47,2WD,standard,Jeddah,10,2,Gray,individual,0
Toyoda,suv,4,2007,"123,400 SAR",2011,"75,354 SAR",86084,14.65,4WD,standard,Dhahran,4,2,Blue,individual,0
JournalMotors,suv,4,1995,"94,597 SAR",2000,"44,160 SAR",54907,4.71,2WD,standard,Madinah,9,2,White,individual,1
JournalMotors,sedan,6,1996,"64,326 SAR",1999,"38,114 SAR",63360,8.09,2WD,standard,Riyadh,4,2,Brown,individual,1
Mercetes,sedan,4,2001,"99,430 SAR",2007,"42,506 SAR",141898,6.65,2WD,premium,Madinah,6,3,Gray,individual,0
Fourd,suv,4,1998,"120,465 SAR",2003,"59,509 SAR",39364,5.6,4WD,standard,Jeddah,1,2,Blue,individual,0
Masda,suv,8,2000,"89,522 SAR",2004,"55,458 SAR",43945,8.81,4WD,standard,Dammam,3,2,Gray,individual,0
