Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Huendae,crossover,6,2002,"86,930 SAR",2008,"50,202 SAR",80560,18.41,2WD,premium,Riyadh,2,2,Gray,individual,0
Toyoda,sedan,6,2006,"67,211 SAR",2011,"34,364 SAR",97679,8.03,2WD,standard,Jeddah,5,4,Silver,individual,0
Fourd,sedan,4,2007,"79,981 SAR",2016,"21,540 SAR",91151,9.87,2WD,standard,Dhahran,9,1,Red,individual,1
Huendae,crossover,6,1996,"66,164 SAR",2000,"36,797 SAR",196823,14.39,4WD,standard,Dammam,6,1,Black,individual,1
Toyoda,sedan,4,1996,"66,164 SAR",2001,"39,566 SAR",115941,12.79,4WD,standard,Madinah,2,1,Gray,individual,0
Huendae,sedan,4,2006,"56,009 SAR",2011,"30,275 SAR",58497,23.79,2WD,standard,Dammam,5,3,Gray,company,0
Fourd,crossover,4,2004,"90,442 SAR",2007,"56,565 SAR",112194,6.92,2WD,standard,Riyadh,3,2,Silver,company,1
Fourd,suv,6,1991,"87,393 SAR",1996,"38,854 SAR",99737,3.63,2WD,standard,Madinah,10,1,Silver,individual,0
Masda,sedan,4,1998,"57,364 SAR",2003,"28,188 SAR",51224,12.5,4WD,standard,Jeddah,5,2,Red,individual,0
JournalMotors,suv,4,2003,"110,836 SAR",2006,"62,544 SAR",22832,3.03,2WD,standard,Dammam,5,1,Gray,individual,0
Masda,sedan,8,2000,"83,554 SAR",2001,"66,325 SAR",10961,9.71,4WD,premium,Dammam,8,2,White,individual,1
JournalMotors,suv,4,2000,"104,443 SAR",2007,"44,649 SAR",116575,5.66,2WD,standard,Jeddah,6,2,White,individual,0
JournalMotors,suv,6,2001,"149,145 SAR",2005,"79,415 SAR",76771,3.32,2WD,premium,Madinah,1,4,Gray,company,0
Huendae,crossover,6,2000,"83,554 SAR",2001,"63,166 SAR",19826,14.78,2WD,premium,Madinah,10,3,Black,company,0
Shevy,suv,4,1995,"113,517 SAR",1998,"60,854 SAR",118742,6.18,4WD,standard,Jeddah,9,3,White,individual,0
Shevy,suv,4,2007,"143,967 SAR",2012,"71,119 SAR",59842,4.72,4WD,standard,Dhahran,0,2,Silver,individual,0
Honta,suv,4,2007,"85,694 SAR",2013,"42,514 SAR",100827,9.57,2WD,standard,Dhahran,4,2,Red,individual,1
Huendae,suv,4,2005,"82,367 SAR",2011,"40,864 SAR",34998,10.47,2WD,standard,Dhahran,8,2,Black,individual,1
Fourd,suv,4,1998,"100,387 SAR",2005,"42,915 SAR",119330,2.44,2WD,standard,Jeddah,7,2,White,company,0
Fourd,sedan,4,1999,"68,263 SAR",2003,"36,348 SAR",158181,9.27,2WD,standard,Dammam,3,3,White,company,0
Huendae,suv,4,1999,"73,139 SAR",2003,"47,575 SAR",23374,9.36,2WD,standard,Makkah,3,2,Gray,company,1
Honta,suv,6,2003,"79,168 SAR",2006,"49,377 SAR",27359,10.63,2WD,standard,Jeddah,6,3,Gray,individual,0
Fourd,crossover,4,1994,"74,194 SAR",1999,"32,986 SAR",65026,4.94,2WD,standard,Dammam,7,1,Blue,individual,0
Shevy,suv,6,2003,"110,836 SAR",2003,"68,230 SAR",893,3.77,2WD,standard,Riyadh,5,3,Red,company,0
Huendae,suv,4,2005,"82,367 SAR",2008,"51,243 SAR",117305,13.22,2WD,standard,Dammam,8,2,Red,individual,1
Masda,suv,4,2009,"89,156 SAR",2013,"55,232 SAR",72290,8.09,2WD,standard,Dammam,2,1,Silver,individual,0
Mercetes,crossover,4,2000,"100,265 SAR",2002,"59,451 SAR",84405,9.06,4WD,standard,Riyadh,9,3,White,individual,0
Fourd,suv,4,2003,"155,170 SAR",2011,"39,801 SAR",178499,3.77,2WD,premium,Riyadh,10,3,Black,individual,0
Toyoda,sedan,4,2000,"100,265 SAR",2005,"62,326 SAR",95684,15.59,4WD,premium,Madinah,12,2,Silver,company,1
Toyoda,sedan,4,1995,"75,678 SAR",2000,"52,270 SAR",50850,18.32,2WD,premium,Dhahran,3,3,Black,individual,1
Honta,sedan,4,2005,"92,251 SAR",2009,"56,577 SAR",82016,20.38,4WD,premium,Madinah,4,2,Gray,company,0
Shevy,crossover,4,1996,"108,068 SAR",1998,"71,197 SAR",15400,8.77,2WD,premium,Madinah,3,4,White,individual,0
Shevy,crossover,6,2004,"151,943 SAR",2007,"90,028 SAR",57723,4.5,4WD,premium,Madinah,9,1,Silver,individual,1
Huendae,sedan,4,1992,"50,937 SAR",2000,"17,649 SAR",87268,16.67,4WD,standard,Riyadh,2,1,Silver,individual,0
Masda,crossover,4,2007,"68,555 SAR",2010,"42,757 SAR",25680,10.63,2WD,standard,Makkah,9,1,Silver,individual,0
BeEmW,suv,6,1992,"106,969 SAR",1992,"69,142 SAR",945,6.42,4WD,standard,Riyadh,10,2,Blue,individual,1
Toyoda,suv,6,2000,"107,427 SAR",2007,"52,813 SAR",339869,12.0,4WD,standard,Jeddah,8,2,Black,company,0
JournalMotors,sedan,8,2008,"97,897 SAR",2014,"41,850 SAR",106808,4.55,4WD,standard,Dammam,8,1,Black,individual,0
Toyoda,suv,4,1999,"147,449 SAR",2003,"94,091 SAR",144375,15.87,4WD,premium,Madinah,4,3,White,individual,0
Nesshan,sedan,4,1998,"47,803 SAR",2003,"25,839 SAR",100061,24.64,2WD,standard,Dhahran,12,3,Blue,individual,0
Huendae,suv,4,1999,"102,395 SAR",2003,"54,235 SAR",154731,13.5,2WD,premium,Dammam,4,2,Brown,individual,0
Honta,suv,4,2000,"74,602 SAR",2007,"39,166 SAR",106354,9.45,2WD,standard,Dhahran,2,2,Blue,company,0
Shevy,suv,4,2004,"113,052 SAR",2010,"48,329 SAR",122296,4.05,2WD,standard,Dhahran,9,2,Silver,individual,0
Huendae,crossover,4,2004,"77,522 SAR",2007,"53,052 SAR",119463,19.91,4WD,standard,Madinah,5,2,Silver,individual,1
Fourd,crossover,6,2007,"95,978 SAR",2009,"59,754 SAR",74715,6.99,2WD,standard,Riyadh,9,2,Red,individual,1
Mercetes,sedan,4,1991,"58,262 SAR",1996,"25,903 SAR",97580,8.53,2WD,standard,Dhahran,11,3,Gray,company,0
Wolksvagon,sedan,8,1995,"54,055 SAR",1999,"29,790 SAR",187463,5.97,2WD,standard,Riyadh,8,4,Black,individual,0
Nesshan,suv,4,2006,"84,014 SAR",2009,"60,521 SAR",34819,16.49,2WD,standard,Jeddah,5,3,Red,company,1
Toyoda,sedan,4,2009,"71,325 SAR",2012,"48,722 SAR",68667,13.6,2WD,standard,Dammam,4,2,Blue,company,0
Fourd,crossover,4,2004,"126,619 SAR",2011,"54,129 SAR",121784,11.07,2WD,premium,Dhahran,12,3,Red,individual,0
Honta,sedan,4,2001,"50,729 SAR",2006,"26,050 SAR",196536,23.18,2WD,standard,Riyadh,5,2,Silver,individual,0
Huendae,sedan,8,1999,"48,759 SAR",2003,"31,399 SAR",47507,15.7,2WD,standard,Madinah,13,2,Black,individual,1
Toyoda,sedan,6,2004,"77,522 SAR",2005,"64,027 SAR",40570,13.4,4WD,standard,Jeddah,9,3,Gray,individual,1
Toyoda,suv,4,2001,"91,313 SAR",2006,"49,144 SAR",112654,11.56,2WD,standard,Makkah,11,1,Gray,company,0
Masda,sedan,4,1997,"46,866 SAR",2002,"29,555 SAR",64775,21.98,2WD,standard,Madinah,0,1,White,individual,1
Honta,crossover,4,1993,"51,956 SAR",1998,"25,346 SAR",233836,19.94,2WD,standard,Makkah,8,4,Gray,individual,0
Huendae,suv,4,2005,"82,367 SAR",2007,"72,920 SAR",15999,15.69,2WD,standard,Dhahran,3,2,White,individual,1
Wolksvagon,sedan,4,1998,"57,364 SAR",2000,"47,675 SAR",34538,18.25,2WD,standard,Jeddah,6,2,Red,company,0
Shevy,suv,4,1992,"106,969 SAR",2000,"30,409 SAR",315451,4.76,4WD,standard,Riyadh,3,1,White,individual,1
Fourd,sedan,4,1996,"90,056 SAR",2003,"40,423 SAR",170336,6.48,2WD,premium,Makkah,9,2,Blue,individual,1
Fourd,crossover,4,2001,"85,225 SAR",2009,"23,074 SAR",399333,2.9,2WD,standard,Jeddah,2,2,White,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2009,"30,968 SAR",48464,8.71,2WD,standard,Jeddah,13,2,Black,individual,0
Fourd,crossover,4,2005,"110,701 SAR",2011,"49,690 SAR",97281,3.18,4WD,standard,Madinah,10,2,Brown,individual,1
Honta,crossover,6,2004,"64,601 SAR",2008,"39,620 SAR",87281,16.81,2WD,standard,Jeddah,5,1,Blue,individual,0
Huendae,suv,4,2006,"84,014 SAR",2010,"48,949 SAR",159244,15.9,2WD,standard,Madinah,6,2,Gray,company,0
Shevy,sedan,4,1997,"65,612 SAR",2004,"29,451 SAR",68619,7.59,2WD,standard,Dhahran,6,1,Gray,individual,1
Fourd,crossover,4,2004,"90,442 SAR",2007,"51,036 SAR",33822,7.71,2WD,standard,Dammam,4,1,White,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2009,"20,791 SAR",44461,17.35,2WD,standard,Madinah,4,3,Brown,individual,0
JournalMotors,crossover,4,2004,"90,442 SAR",2005,"61,862 SAR",20288,3.49,2WD,standard,Dammam,7,1,White,company,0
Fourd,suv,4,2002,"130,395 SAR",2011,"39,020 SAR",96125,7.26,4WD,standard,Dhahran,2,2,Silver,individual,1
Honta,crossover,4,2001,"85,225 SAR",2005,"50,157 SAR",75512,12.08,2WD,premium,Dhahran,3,4,Black,individual,0
Honta,crossover,4,2001,"73,050 SAR",2005,"40,729 SAR",66140,14.45,4WD,standard,Madinah,5,1,Gray,company,0
Toyoda,suv,4,1999,"122,874 SAR",2005,"63,587 SAR",52527,13.82,2WD,premium,Jeddah,6,2,White,individual,0
Wolksvagon,suv,4,2008,"104,890 SAR",2011,"71,650 SAR",60852,8.94,2WD,standard,Madinah,9,3,White,individual,0
Shevy,sedan,4,2006,"94,096 SAR",2012,"40,226 SAR",116084,11.03,4WD,standard,Makkah,4,1,Brown,individual,0
Shevy,suv,6,1997,"118,103 SAR",2000,"66,478 SAR",108646,5.71,4WD,standard,Madinah,9,1,Silver,individual,1
JournalMotors,suv,4,1997,"165,344 SAR",2000,"103,411 SAR",24287,4.95,4WD,premium,Jeddah,3,4,White,individual,1
Nesshan,suv,4,1995,"94,597 SAR",1999,"52,610 SAR",165530,12.59,2WD,premium,Madinah,9,2,White,individual,1
Honta,sedan,4,1992,"42,448 SAR",1995,"29,416 SAR",53450,11.83,2WD,standard,Riyadh,1,3,Black,individual,0
Huendae,sedan,4,1994,"44,163 SAR",2001,"24,344 SAR",116048,13.08,2WD,standard,Riyadh,2,2,Red,company,1
Fourd,suv,4,2000,"104,443 SAR",2004,"55,320 SAR",36977,4.19,2WD,standard,Riyadh,8,2,Black,individual,1
JournalMotors,sedan,4,1994,"86,559 SAR",1999,"38,387 SAR",105464,7.5,2WD,premium,Dhahran,5,4,White,individual,1
Shevy,suv,4,1998,"120,465 SAR",2004,"48,923 SAR",127725,4.43,4WD,standard,Makkah,7,4,Gray,individual,0
Mercetes,sedan,4,2008,"81,581 SAR",2012,"43,211 SAR",84831,10.29,2WD,standard,Dhahran,4,2,Red,company,1
Shevy,crossover,8,2000,"100,265 SAR",2005,"44,577 SAR",98971,3.45,4WD,standard,Dhahran,4,3,Blue,company,0
JournalMotors,sedan,8,1995,"63,065 SAR",1997,"39,362 SAR",43560,6.26,2WD,standard,Dammam,11,2,Gray,individual,0
Masda,suv,6,1997,"84,359 SAR",1999,"64,499 SAR",71831,8.19,4WD,standard,Jeddah,2,2,Black,individual,1
Toyoda,suv,4,2003,"95,002 SAR",2004,"78,661 SAR",6566,11.78,2WD,standard,Makkah,7,3,Gray,individual,0
Huendae,sedan,6,1998,"47,803 SAR",2002,"29,317 SAR",91179,19.19,2WD,standard,Riyadh,6,3,Black,individual,0
Shevy,sedan,4,2001,"99,430 SAR",2003,"62,059 SAR",36103,8.13,2WD,premium,Makkah,11,2,Black,individual,0
Toyoda,sedan,8,2002,"62,093 SAR",2006,"39,812 SAR",72086,8.55,2WD,standard,Makkah,5,2,White,individual,1
BeEmW,sedan,4,2002,"101,418 SAR",2007,"52,605 SAR",50411,6.62,2WD,premium,Jeddah,3,2,Black,individual,1
Honta,suv,4,2004,"80,752 SAR",2010,"36,247 SAR",237485,14.44,2WD,standard,Dammam,6,2,Gray,company,0
Huendae,sedan,4,2007,"68,555 SAR",2008,"63,344 SAR",7562,24.36,4WD,standard,Jeddah,3,2,Red,company,0
BeEmW,sedan,4,1995,"75,678 SAR",1999,"36,266 SAR",97515,5.84,4WD,standard,Madinah,4,4,Silver,individual,0
Nesshan,crossover,6,1996,"66,164 SAR",1997,"50,019 SAR",16102,13.2,4WD,standard,Makkah,10,3,Silver,individual,0
Masda,crossover,6,2004,"64,601 SAR",2009,"35,272 SAR",89585,9.01,2WD,standard,Riyadh,3,1,Black,individual,0
JournalMotors,sedan,4,2000,"69,628 SAR",2004,"35,123 SAR",66906,6.0,2WD,standard,Madinah,4,1,White,individual,0
Shevy,suv,8,2004,"113,052 SAR",2010,"51,014 SAR",204234,1.48,2WD,standard,Jeddah,0,2,Silver,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2006,"49,103 SAR",50319,14.25,2WD,standard,Makkah,4,2,Gray,individual,0
Shevy,sedan,8,1994,"74,194 SAR",2000,"31,717 SAR",71630,6.23,4WD,standard,Makkah,9,2,Gray,individual,0
Huendae,sedan,4,2004,"90,442 SAR",2008,"55,468 SAR",29009,18.39,4WD,premium,Makkah,9,3,White,individual,0
Toyoda,suv,4,2002,"93,139 SAR",2002,"69,407 SAR",990,5.84,2WD,standard,Makkah,6,2,Black,individual,0
JournalMotors,suv,4,2008,"146,846 SAR",2013,"65,287 SAR",64023,4.57,4WD,standard,Dhahran,5,1,Brown,individual,0
Fourd,suv,4,2006,"117,620 SAR",2008,"73,228 SAR",75349,5.35,2WD,standard,Dammam,9,1,Silver,individual,1
JournalMotors,suv,8,2004,"135,663 SAR",2009,"60,315 SAR",65489,2.88,4WD,standard,Makkah,10,2,Gray,individual,0
JournalMotors,suv,6,1996,"115,787 SAR",1999,"72,598 SAR",27947,3.24,4WD,standard,Riyadh,3,1,Black,company,0
Fourd,sedan,8,1992,"59,427 SAR",1994,"39,151 SAR",82910,3.28,2WD,standard,Dammam,0,2,Brown,company,0
Shevy,crossover,4,2003,"88,668 SAR",2006,"50,035 SAR",39936,8.83,2WD,standard,Makkah,6,3,Red,individual,0
Shevy,crossover,8,1998,"112,434 SAR",2001,"66,971 SAR",128955,5.17,2WD,premium,Madinah,1,1,Gray,individual,0
Toyoda,crossover,4,1996,"92,630 SAR",1996,"76,697 SAR",1215,13.28,2WD,premium,Dhahran,2,1,Black,individual,0
Toyoda,suv,4,1999,"87,767 SAR",2003,"59,549 SAR",36159,10.94,2WD,standard,Jeddah,3,2,White,individual,0
JournalMotors,suv,6,2003,"110,836 SAR",2007,"59,017 SAR",162583,5.95,2WD,standard,Makkah,1,2,Gray,company,0
Fourd,sedan,4,2005,"76,875 SAR",2011,"32,864 SAR",128721,8.36,2WD,standard,Jeddah,4,2,White,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2008,"39,369 SAR",92053,15.68,2WD,standard,Madinah,9,2,Silver,individual,1
JournalMotors,sedan,4,1998,"80,310 SAR",2004,"34,246 SAR",129419,10.13,4WD,standard,Makkah,8,4,Blue,individual,1
BeEmW,suv,6,2008,"171,320 SAR",2015,"73,239 SAR",156330,5.9,2WD,premium,Jeddah,9,1,Gray,individual,0
Huendae,sedan,6,2001,"50,729 SAR",2007,"22,770 SAR",82219,10.33,2WD,standard,Makkah,4,4,Blue,individual,0
JournalMotors,crossover,8,2003,"106,402 SAR",2007,"56,358 SAR",40390,3.89,4WD,standard,Madinah,6,1,Gray,individual,1
Fourd,suv,4,2005,"115,313 SAR",2010,"51,268 SAR",38800,5.4,2WD,standard,Riyadh,11,1,Silver,individual,0
JournalMotors,crossover,4,2006,"94,096 SAR",2010,"47,466 SAR",63812,10.76,2WD,standard,Madinah,9,1,Blue,individual,0
Toyoda,suv,4,1996,"115,787 SAR",2003,"59,769 SAR",316527,9.87,2WD,premium,Dhahran,4,3,Gray,individual,1
Honta,suv,8,1991,"62,424 SAR",1998,"32,772 SAR",117786,7.58,2WD,standard,Jeddah,1,1,Blue,individual,0
Huendae,suv,8,2007,"119,972 SAR",2008,"95,233 SAR",18048,5.57,2WD,premium,Dhahran,6,1,Gray,individual,1
Honta,suv,4,2001,"76,094 SAR",2006,"47,987 SAR",106971,17.03,2WD,standard,Dhahran,2,1,Black,individual,1
JournalMotors,suv,4,1999,"102,395 SAR",2001,"63,909 SAR",23969,6.21,2WD,standard,Riyadh,11,2,Red,individual,0
Huendae,suv,8,1998,"71,705 SAR",2005,"35,574 SAR",165227,9.22,2WD,standard,Makkah,9,1,Blue,individual,1
Huendae,sedan,8,2002,"86,930 SAR",2007,"42,717 SAR",109446,10.5,4WD,premium,Jeddah,5,2,Black,individual,0
Nesshan,crossover,4,2000,"71,618 SAR",2004,"46,119 SAR",80953,17.66,4WD,standard,Dammam,11,2,Gray,individual,1
Masda,sedan,8,2003,"52,779 SAR",2003,"37,706 SAR",648,8.38,2WD,standard,Jeddah,9,2,Gray,individual,1
JournalMotors,suv,4,1999,"172,024 SAR",2004,"80,730 SAR",154062,6.52,4WD,premium,Madinah,3,1,Red,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2011,"29,498 SAR",79579,9.65,2WD,standard,Dhahran,10,3,Gray,company,0
Nesshan,suv,4,2006,"84,014 SAR",2012,"37,711 SAR",217933,12.78,2WD,standard,Dammam,8,1,White,individual,0
Huendae,crossover,4,1996,"55,136 SAR",2002,"28,656 SAR",111738,22.76,2WD,standard,Riyadh,7,1,White,individual,0
Toyoda,crossover,4,1999,"70,214 SAR",2003,"47,163 SAR",79751,18.99,2WD,standard,Makkah,5,2,Blue,individual,0
Fourd,suv,4,2006,"197,602 SAR",2010,"99,680 SAR",68537,6.33,4WD,premium,Makkah,9,1,Silver,individual,0
Toyoda,sedan,4,2002,"86,930 SAR",2008,"49,484 SAR",59829,15.63,2WD,premium,Dammam,10,3,Brown,individual,0
BeEmW,suv,8,2000,"104,443 SAR",2007,"44,537 SAR",340089,1.81,2WD,standard,Madinah,6,1,Gray,individual,1
Geep,sedan,4,1996,"64,326 SAR",2002,"27,499 SAR",121397,8.44,2WD,standard,Dammam,11,2,Silver,individual,0
Shevy,suv,8,2006,"164,668 SAR",2012,"66,523 SAR",316402,4.3,2WD,premium,Riyadh,11,2,White,individual,1
JournalMotors,sedan,4,2005,"76,875 SAR",2010,"32,469 SAR",249576,7.0,2WD,standard,Dammam,9,3,Blue,individual,0
Toyoda,crossover,6,2004,"77,522 SAR",2008,"55,228 SAR",85762,12.06,2WD,standard,Riyadh,3,2,White,individual,1
Nesshan,crossover,4,2003,"63,334 SAR",2006,"41,476 SAR",25760,13.82,2WD,standard,Makkah,4,3,Gray,individual,1
Fourd,crossover,4,2004,"90,442 SAR",2005,"61,862 SAR",20904,6.07,2WD,standard,Dhahran,12,2,Gray,individual,0
Toyoda,sedan,4,1997,"56,239 SAR",2002,"34,959 SAR",113366,22.03,2WD,standard,Makkah,9,3,Silver,individual,1
Huendae,sedan,4,2001,"60,875 SAR",2008,"36,913 SAR",160708,19.8,4WD,standard,Makkah,3,2,Blue,company,1
Honta,sedan,6,1995,"75,678 SAR",1999,"40,084 SAR",163752,12.09,4WD,premium,Madinah,6,2,Black,individual,0
Toyoda,sedan,4,2006,"94,096 SAR",2011,"55,706 SAR",55079,20.39,2WD,premium,Dhahran,8,3,Gray,company,0
Fourd,crossover,8,1999,"98,299 SAR",2006,"49,026 SAR",101737,3.26,4WD,standard,Jeddah,3,2,Black,individual,1
Masda,sedan,4,2006,"78,413 SAR",2012,"47,547 SAR",62209,17.86,2WD,premium,Dhahran,0,2,White,individual,1
Wolksvagon,crossover,4,1995,"64,866 SAR",2001,"31,889 SAR",203327,10.63,2WD,standard,Riyadh,10,1,Black,individual,0
Mercetes,suv,4,2002,"108,662 SAR",2007,"53,679 SAR",92971,4.02,2WD,standard,Riyadh,3,3,Red,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2006,"39,611 SAR",117193,4.78,2WD,standard,Makkah,5,1,Black,individual,0
Masda,crossover,4,2008,"69,926 SAR",2013,"39,687 SAR",99240,16.57,2WD,standard,Jeddah,8,2,White,individual,1
Toyoda,suv,4,2002,"111,767 SAR",2006,"68,250 SAR",80919,10.93,4WD,standard,Riyadh,5,3,Black,individual,0
Honta,suv,4,2000,"74,602 SAR",2004,"43,674 SAR",35629,11.92,2WD,standard,Riyadh,5,2,Brown,individual,1
Shevy,suv,4,2001,"127,838 SAR",2009,"32,790 SAR",152765,8.84,4WD,standard,Madinah,4,3,White,individual,0
Huendae,sedan,4,2003,"63,334 SAR",2006,"43,451 SAR",33259,18.74,4WD,standard,Dhahran,8,1,Black,individual,0
Nesshan,suv,4,1997,"98,419 SAR",2005,"30,691 SAR",149714,16.56,2WD,premium,Madinah,13,3,Gray,individual,0
Shevy,crossover,4,2003,"88,668 SAR",2009,"44,223 SAR",106462,5.25,2WD,standard,Makkah,2,3,White,individual,1
Honta,sedan,6,1996,"45,947 SAR",2002,"27,861 SAR",62519,18.15,2WD,standard,Riyadh,2,2,Silver,individual,1
Toyoda,crossover,8,2001,"87,660 SAR",2010,"28,579 SAR",143871,11.03,4WD,standard,Madinah,11,2,Black,individual,1
Toyoda,suv,6,2003,"95,002 SAR",2007,"60,913 SAR",44579,9.1,2WD,standard,Makkah,7,1,White,individual,1
Shevy,suv,6,2004,"135,663 SAR",2008,"68,435 SAR",46503,6.76,4WD,standard,Jeddah,8,2,Black,individual,0
Nesshan,suv,4,2001,"76,094 SAR",2005,"46,798 SAR",161887,18.19,2WD,standard,Jeddah,3,4,Blue,individual,0
Toyoda,sedan,4,2007,"68,555 SAR",2014,"45,529 SAR",118632,21.35,2WD,standard,Makkah,2,1,Gray,individual,1
Fourd,crossover,4,2006,"131,734 SAR",2006,"94,611 SAR",1275,4.55,2WD,premium,Riyadh,2,1,Blue,individual,1
JournalMotors,crossover,4,2004,"108,530 SAR",2011,"46,280 SAR",69435,8.29,4WD,standard,Madinah,9,4,White,individual,1
Fourd,sedan,6,2007,"95,978 SAR",2008,"65,648 SAR",10076,4.56,4WD,standard,Makkah,8,2,Gray,individual,0
Nesshan,sedan,4,2002,"62,093 SAR",2009,"30,659 SAR",348859,24.9,4WD,standard,Riyadh,5,2,Black,individual,0
Wolksvagon,crossover,4,2005,"110,701 SAR",2007,"92,933 SAR",20609,7.59,2WD,premium,Riyadh,1,2,Red,individual,0
Wolksvagon,suv,8,1998,"86,046 SAR",2002,"52,543 SAR",47780,3.76,2WD,standard,Dammam,4,3,White,company,0
Huendae,sedan,4,1993,"43,297 SAR",1997,"26,554 SAR",45888,17.82,2WD,standard,Jeddah,4,2,Gray,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2012,"19,283 SAR",161976,11.55,2WD,standard,Dammam,11,4,Brown,individual,1
Nesshan,suv,4,1997,"84,359 SAR",2000,"49,983 SAR",101660,11.71,4WD,standard,Makkah,4,2,Red,individual,0
Nesshan,suv,6,2004,"135,663 SAR",2008,"88,245 SAR",81191,12.42,4WD,premium,Dhahran,1,1,Blue,individual,1
Nesshan,sedan,4,2001,"50,729 SAR",2006,"26,050 SAR",193515,26.73,2WD,standard,Riyadh,7,2,Black,individual,0
Toyoda,sedan,4,2006,"80,653 SAR",2009,"60,603 SAR",62853,16.57,4WD,standard,Riyadh,8,2,Silver,individual,0
JournalMotors,sedan,4,1993,"60,616 SAR",2001,"15,548 SAR",106726,6.6,2WD,standard,Dhahran,8,1,Gray,individual,0
Toyoda,suv,4,2001,"109,576 SAR",2007,"59,540 SAR",48997,10.78,4WD,standard,Makkah,6,2,Blue,company,1
Masda,crossover,6,2009,"99,855 SAR",2015,"47,181 SAR",111618,6.12,2WD,premium,Riyadh,4,1,Silver,individual,0
Fourd,sedan,8,1996,"77,191 SAR",1999,"43,558 SAR",53754,5.33,4WD,standard,Dammam,6,2,Silver,individual,0
Huendae,sedan,8,2005,"54,911 SAR",2011,"25,945 SAR",132146,13.08,2WD,standard,Dammam,8,2,Gray,individual,0
Huendae,suv,8,2003,"79,168 SAR",2009,"35,536 SAR",267416,6.04,2WD,standard,Makkah,7,1,Black,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2006,"43,794 SAR",71100,16.37,2WD,standard,Jeddah,9,3,Silver,individual,1
Honta,sedan,4,2005,"76,875 SAR",2009,"47,278 SAR",162976,20.04,2WD,premium,Dhahran,2,4,Gray,individual,0
Shevy,sedan,4,2004,"90,442 SAR",2009,"46,912 SAR",97128,5.3,4WD,standard,Madinah,3,2,Black,individual,1
JournalMotors,sedan,4,1993,"72,739 SAR",1996,"38,994 SAR",133109,7.74,4WD,standard,Jeddah,7,2,Black,individual,0
Masda,suv,4,2004,"96,902 SAR",2009,"47,617 SAR",96858,13.02,4WD,standard,Riyadh,8,1,Blue,company,0
Toyoda,sedan,6,2005,"79,072 SAR",2006,"65,471 SAR",19288,12.69,4WD,standard,Madinah,5,1,Blue,individual,0
Honta,sedan,8,2007,"68,555 SAR",2012,"35,372 SAR",112213,11.13,4WD,standard,Dhahran,8,2,Silver,company,1
Huendae,sedan,8,2009,"59,437 SAR",2013,"31,482 SAR",177041,9.43,2WD,standard,Jeddah,6,3,White,individual,0
Huendae,suv,4,2003,"79,168 SAR",2009,"37,406 SAR",43467,13.33,2WD,standard,Dammam,4,3,Blue,individual,0
Masda,suv,6,2008,"104,890 SAR",2012,"68,228 SAR",35088,5.7,4WD,standard,Jeddah,3,2,Silver,individual,1
Honta,suv,8,2007,"85,694 SAR",2014,"47,238 SAR",103134,9.75,2WD,standard,Makkah,3,1,Blue,individual,1
Toyoda,suv,4,1994,"79,493 SAR",1995,"65,820 SAR",6599,12.05,2WD,standard,Makkah,9,2,Silver,individual,0
JournalMotors,suv,8,1993,"90,924 SAR",1997,"43,573 SAR",152339,1.27,2WD,standard,Dhahran,6,3,Black,individual,0
Nesshan,sedan,4,1995,"63,065 SAR",2002,"32,778 SAR",135581,16.46,2WD,premium,Madinah,6,2,Gray,individual,0
Fourd,suv,4,2004,"189,928 SAR",2004,"122,765 SAR",1098,3.95,4WD,premium,Madinah,8,1,Black,individual,1
JournalMotors,suv,6,2002,"152,128 SAR",2005,"81,553 SAR",125259,3.13,2WD,premium,Riyadh,10,3,Gray,individual,0
Huendae,crossover,4,1993,"62,348 SAR",2001,"21,603 SAR",98260,18.18,4WD,standard,Riyadh,0,2,White,individual,0
Toyoda,suv,4,2004,"96,902 SAR",2011,"50,021 SAR",278351,11.99,2WD,standard,Jeddah,4,1,White,individual,1
Shevy,suv,6,2006,"197,602 SAR",2011,"92,734 SAR",229030,4.48,4WD,premium,Dhahran,2,2,Blue,individual,0
Shevy,crossover,8,1994,"89,033 SAR",1996,"58,657 SAR",72529,6.44,4WD,standard,Dammam,1,2,Black,individual,0
JournalMotors,sedan,6,2001,"71,021 SAR",2004,"44,530 SAR",30841,4.46,2WD,standard,Riyadh,3,2,Silver,individual,0
Shevy,suv,4,2001,"106,532 SAR",2004,"66,795 SAR",31596,5.53,2WD,standard,Dammam,3,1,Gray,company,0
Masda,sedan,4,1993,"51,956 SAR",2000,"27,004 SAR",55941,17.74,4WD,standard,Dhahran,11,3,White,individual,0
JournalMotors,suv,6,1998,"120,465 SAR",2003,"50,880 SAR",60819,3.19,4WD,standard,Dhahran,7,4,Black,company,0
